日期,收盤價,收盤價_調整後,日期,波段低點,波段高點,波段標記,波段低點區間,波段高點區間,波段低點,波段高點
2013/8/19,7900.21,9.061734,41505,0,0,1,0,0,0,0
2013/8/20,7832.65,8.983803,41506,0,0,1,0,0,0,0
2013/8/22,7814.38,8.963141,41508,0,0,1,0,0,0,0
2013/8/23,7873.31,9.030364,41509,0,0,1,0,0,0,0
2013/8/26,7894.97,9.055649,41512,0,0,1,0,0,0,0
2013/8/27,7820.84,8.970526,41513,0,0,1,0,0,0,0
2013/8/28,7824.54,8.975011,41514,0,0,1,0,0,0,0
2013/8/29,7917.66,9.081814,41515,0,0,1,0,0,0,0
2013/8/30,8021.89,9.201694,41516,0,0,1,0,0,0,0
2013/9/2,8038.86,9.221017,41519,0,0,1,0,0,0,0
2013/9/3,8088.37,9.278188,41520,0,0,1,0,0,0,0
2013/9/4,8083.44,9.272621,41521,0,0,1,0,0,0,0
2013/9/5,8169.1,9.370911,41522,0,0,1,0,0,0,0
2013/9/6,8164.2,9.365288,41523,0,0,1,0,0,0,0
2013/9/9,8192.11,9.39713,41526,0,0,1,0,0,0,0
2013/9/10,8208.77,9.415924,41527,0,0,1,0,0,0,0
2013/9/11,8208.99,9.415924,41528,0,0,1,0,0,0,0
2013/9/12,8225.36,9.434756,41529,0,0,1,0,0,0,0
2013/9/13,8168.2,9.369656,41530,0,0,1,0,0,0,0
2013/9/14,8142.48,9.34061,41531,0,0,1,0,0,0,0
2013/9/16,8255.34,9.470445,41533,0,0,1,0,0,0,0
2013/9/17,8249.78,9.463816,41534,0,0,1,0,0,0,0
2013/9/18,8209.18,9.417443,41535,0,0,1,0,0,0,0
2013/9/23,8292.83,9.513501,41540,0,0,1,0,0,0,0
2013/9/24,8299.12,9.521112,41541,0,0,1,0,0,0,0
2013/9/25,8283.9,9.503974,41542,0,0,1,0,0,0,0
2013/9/26,8184.68,9.389926,41543,0,0,1,0,0,0,0
2013/9/27,8230.68,9.442509,41544,0,0,1,0,0,0,0
2013/9/30,8173.87,9.377356,41547,0,0,1,0,0,0,0
2013/10/1,8187.02,9.39236,41548,0,0,1,0,0,0,0
2013/10/2,8216.52,9.426172,41549,0,0,1,0,0,0,0
2013/10/3,8359.02,9.589245,41550,0,0,1,0,0,0,0
2013/10/4,8364.55,9.595958,41551,0,0,1,0,0,0,0
2013/10/7,8333.66,9.560453,41554,0,0,1,0,0,0,0
2013/10/8,8375.65,9.608255,41555,0,0,1,0,0,0,0
2013/10/9,8344.73,9.572704,41556,0,0,1,0,0,0,0
2013/10/11,8349.37,9.578448,41558,0,0,1,0,0,0,0
2013/10/14,8273.96,9.492242,41561,0,0,1,0,0,0,0
2013/10/15,8367.88,9.600453,41562,0,0,1,0,0,0,0
2013/10/16,8332.18,9.559172,41563,0,0,1,0,0,0,0
2013/10/17,8374.68,9.607923,41564,0,0,1,0,0,0,0
2013/10/18,8441.19,9.683826,41565,0,0,1,0,0,0,0
2013/10/21,8419.32,9.658648,41568,0,0,1,0,0,0,0
2013/10/22,8418.27,9.657682,41569,0,0,1,0,0,0,0
2013/10/23,8393.62,9.629675,41570,0,0,1,0,0,0,0
2013/10/24,8413.72,9.652786,41571,0,0,1,0,0,0,0
2013/10/25,8346.62,9.575564,41572,0,0,1,0,0,0,0
2013/10/28,8407.83,9.645465,41575,0,0,1,0,0,0,0
2013/10/29,8420.98,9.660898,41576,0,0,1,0,0,0,0
2013/10/30,8465.06,9.711135,41577,0,0,1,0,0,0,0
2013/10/31,8450.06,9.693655,41578,0,0,1,0,0,0,0
2013/11/1,8388.18,9.622891,41579,0,0,1,0,0,0,0
2013/11/4,8354.14,9.583437,41582,0,0,1,0,0,0,0
2013/11/5,8262.2,9.478019,41583,0,0,1,0,0,0,0
2013/11/6,8281.97,9.500767,41584,0,0,1,0,0,0,0
2013/11/7,8283.71,9.502667,41585,0,0,1,0,0,0,0
2013/11/8,8229.59,9.440899,41586,0,0,1,0,0,0,0
2013/11/11,8182.56,9.387086,41589,0,0,1,0,0,0,0
2013/11/12,8195.26,9.402106,41590,0,0,1,0,0,0,0
2013/11/13,8104.26,9.297742,41591,0,0,1,0,0,0,0
2013/11/14,8134.91,9.333074,41592,0,0,1,0,0,0,0
2013/11/15,8177.12,9.381606,41593,0,0,1,0,0,0,0
2013/11/18,8191.46,9.398493,41596,0,0,1,0,0,0,0
2013/11/19,8260.21,9.47744,41597,0,0,1,0,0,0,0
2013/11/20,8204.46,9.413941,41598,0,0,1,0,0,0,0
2013/11/21,8099.45,9.293443,41599,0,0,1,0,0,0,0
2013/11/22,8116.78,9.312959,41600,0,0,1,0,0,0,0
2013/11/25,8187.51,9.393982,41603,0,0,1,0,0,0,0
2013/11/26,8248.02,9.463497,41604,0,0,1,0,0,0,0
2013/11/27,8295.88,9.518385,41605,0,0,1,0,0,0,0
2013/11/28,8362.43,9.594532,41606,0,0,1,0,0,0,0
2013/11/29,8406.83,9.645383,41607,0,0,1,0,0,0,0
2013/12/2,8414.61,9.654064,41610,0,0,1,0,0,0,0
2013/12/3,8392.55,9.628964,41611,0,0,1,0,0,0,0
2013/12/4,8418,9.657851,41612,0,0,1,0,0,0,0
2013/12/5,8375.54,9.609561,41613,0,0,1,0,0,0,0
2013/12/6,8367.72,9.600913,41614,0,0,1,0,0,0,0
2013/12/9,8444.62,9.689241,41617,0,0,1,0,0,0,0
2013/12/10,8443.39,9.688272,41618,0,0,1,0,0,0,0
2013/12/11,8433.77,9.677615,41619,0,0,1,0,0,0,0
2013/12/12,8361.33,9.594388,41620,0,0,1,0,0,0,0
2013/12/13,8376.94,9.612617,41621,0,0,1,0,0,0,0
2013/12/16,8313.87,9.540522,41624,0,0,1,0,0,0,0
2013/12/17,8352.93,9.585363,41625,0,0,1,0,0,0,0
2013/12/18,8349.04,9.58057,41626,0,0,1,0,0,0,0
2013/12/19,8407.4,9.647634,41627,0,0,1,0,0,0,0
2013/12/20,8408.53,9.648599,41628,0,0,1,0,0,0,0
2013/12/23,8456.46,9.703596,41631,0,0,1,0,0,0,0
2013/12/24,8450.49,9.696803,41632,0,0,1,0,0,0,0
2013/12/25,8467.76,9.716197,41633,0,0,1,0,0,0,0
2013/12/26,8485.89,9.736601,41634,0,0,1,0,0,0,0
2013/12/27,8535.04,9.793073,41635,0,0,1,0,0,0,0
2013/12/30,8623.43,9.894921,41638,0,0,1,0,0,0,0
2013/12/31,8611.51,9.881068,41639,0,0,1,0,0,0,0
2014/1/2,8612.54,9.882056,41641,0,0,1,0,0,0,0
2014/1/3,8546.54,9.805965,41642,0,0,1,0,0,0,0
2014/1/6,8500.01,9.753012,41645,0,0,1,0,0,0,0
2014/1/7,8512.3,9.766667,41646,0,0,1,0,0,0,0
2014/1/8,8556.01,9.816477,41647,0,0,1,0,0,0,0
2014/1/9,8514.68,9.769358,41648,0,0,1,0,0,0,0
2014/1/10,8529.35,9.785965,41649,0,0,1,0,0,0,0
2014/1/13,8566.2,9.828045,41652,0,0,1,0,0,0,0
2014/1/14,8548.14,9.807406,41653,0,0,1,0,0,0,0
2014/1/15,8602.55,9.870174,41654,0,0,1,0,0,0,0
2014/1/16,8612.11,9.881031,41655,0,0,1,0,0,0,0
2014/1/17,8596,9.862257,41656,0,0,1,0,0,0,0
2014/1/20,8621.56,9.891844,41659,0,0,1,0,0,0,0
2014/1/21,8599.9,9.867114,41660,0,0,1,0,0,0,0
2014/1/22,8625.3,9.896715,41661,0,0,1,0,0,0,0
2014/1/23,8595.1,9.862077,41662,0,0,1,0,0,0,0
2014/1/24,8598.31,9.866022,41663,0,0,1,0,0,0,0
2014/1/27,8462.57,9.710139,41666,0,0,1,0,0,0,0
2014/2/5,8264.48,9.482921,41675,0,0,1,0,0,0,0
2014/2/6,8311.01,9.536026,41676,0,0,1,0,0,0,0
2014/2/7,8387.35,9.623757,41677,0,0,1,0,0,0,0
2014/2/10,8391.95,9.628569,41680,0,0,1,0,0,0,0
2014/2/11,8430.56,9.67286,41681,0,0,1,0,0,0,0
2014/2/12,8510.87,9.764753,41682,0,0,1,0,0,0,0
2014/2/13,8467.7,9.714952,41683,0,0,1,0,0,0,0
2014/2/14,8513.68,9.767413,41684,0,0,1,0,0,0,0
2014/2/17,8519.55,9.77425,41687,0,0,1,0,0,0,0
2014/2/18,8556.23,9.81628,41688,0,0,1,0,0,0,0
2014/2/19,8577.01,9.839839,41689,0,0,1,0,0,0,0
2014/2/20,8524.62,9.779816,41690,0,0,1,0,0,0,0
2014/2/21,8601.86,9.868812,41691,0,0,1,0,0,0,0
2014/2/24,8560.61,9.821442,41694,0,0,1,0,0,0,0
2014/2/25,8575.62,9.83912,41695,0,0,1,0,0,0,0
2014/2/26,8600.86,9.867654,41696,0,0,1,0,0,0,0
2014/2/27,8639.58,9.912058,41697,0,0,1,0,0,0,0
2014/3/3,8601.98,9.868445,41701,0,0,1,0,0,0,0
2014/3/4,8554.54,9.814169,41702,0,0,1,0,0,0,0
2014/3/5,8632.93,9.904459,41703,0,0,1,0,0,0,0
2014/3/6,8713.79,9.997561,41704,0,0,1,0,0,0,0
2014/3/7,8713.96,9.997561,41705,0,0,1,0,0,0,0
2014/3/10,8665.24,9.941575,41708,0,0,1,0,0,0,0
2014/3/11,8702.33,9.984323,41709,0,0,1,0,0,0,0
2014/3/12,8684.73,9.964355,41710,0,0,1,0,0,0,0
2014/3/13,8747.79,10.037094,41711,0,0,1,0,0,0,0
2014/3/14,8687.63,9.967838,41712,0,0,1,0,0,0,0
2014/3/17,8700.1,9.981793,41715,0,0,1,0,0,0,0
2014/3/18,8731.94,10.018726,41716,0,0,1,0,0,0,0
2014/3/19,8689.46,9.969634,41717,0,0,1,0,0,0,0
2014/3/20,8597.33,9.863956,41718,0,0,1,0,0,0,0
2014/3/21,8577.17,9.841269,41719,0,0,1,0,0,0,0
2014/3/24,8605.38,9.873745,41722,0,0,1,0,0,0,0
2014/3/25,8689.3,9.970508,41723,0,0,1,0,0,0,0
2014/3/26,8737.27,10.025346,41724,0,0,1,0,0,0,0
2014/3/27,8779.57,10.073467,41725,0,0,1,0,0,0,0
2014/3/28,8774.64,10.067423,41726,0,0,1,0,0,0,0
2014/3/31,8849.28,10.152996,41729,0,0,1,0,0,0,0
2014/4/1,8873.15,10.18041,41730,0,0,1,0,0,0,0
2014/4/2,8905.45,10.217059,41731,0,0,1,0,0,0,0
2014/4/3,8888.54,10.197647,41732,0,0,1,0,0,0,0
2014/4/7,8876.44,10.18337,41736,0,0,1,0,0,0,0
2014/4/8,8888.25,10.196608,41737,0,0,1,0,0,0,0
2014/4/9,8930.57,10.245552,41738,0,0,1,0,0,0,0
2014/4/10,8948.1,10.266043,41739,0,0,1,0,0,0,0
2014/4/11,8908.05,10.219846,41740,0,0,1,0,0,0,0
2014/4/14,8857.42,10.161593,41743,0,0,1,0,0,0,0
2014/4/15,8916.71,10.229675,41744,0,0,1,0,0,0,0
2014/4/16,8923.82,10.237859,41745,0,0,1,0,0,0,0
2014/4/17,8944.16,10.261406,41746,0,0,1,0,0,0,0
2014/4/18,8966.66,10.28706,41747,0,0,1,0,0,0,0
2014/4/21,8951.19,10.269572,41750,0,0,1,0,0,0,0
2014/4/22,8974.71,10.296273,41751,0,0,1,0,0,0,0
2014/4/23,8956.92,10.27568,41752,0,0,1,0,0,0,0
2014/4/24,8945.45,10.262322,41753,0,0,1,0,0,0,0
2014/4/25,8774.12,10.065285,41754,0,0,1,0,0,0,0
2014/4/28,8809.71,10.106553,41757,0,0,1,0,0,0,0
2014/4/29,8872.11,10.178309,41758,0,0,1,0,0,0,0
2014/4/30,8791.44,10.085687,41759,0,0,1,0,0,0,0
2014/5/2,8867.32,10.172424,41761,0,0,1,0,0,0,0
2014/5/5,8870.43,10.176493,41764,0,0,1,0,0,0,0
2014/5/6,8912.39,10.224322,41765,0,0,1,0,0,0,0
2014/5/7,8893.22,10.201829,41766,0,0,1,0,0,0,0
2014/5/8,8930.9,10.244676,41767,0,0,1,0,0,0,0
2014/5/9,8889.69,10.197551,41768,0,0,1,0,0,0,0
2014/5/12,8808.61,10.104753,41771,0,0,1,0,0,0,0
2014/5/13,8817.94,10.115868,41772,0,0,1,0,0,0,0
2014/5/14,8875.16,10.181621,41773,0,0,1,0,0,0,0
2014/5/15,8880.65,10.18773,41774,0,0,1,0,0,0,0
2014/5/16,8888.45,10.196899,41775,0,0,1,0,0,0,0
2014/5/19,8899.9,10.210155,41778,0,0,1,0,0,0,0
2014/5/20,8887.79,10.195861,41779,0,0,1,0,0,0,0
2014/5/21,8862.42,10.166293,41780,0,0,1,0,0,0,0
2014/5/22,8969.63,10.289305,41781,0,0,1,0,0,0,0
2014/5/23,9008.22,10.333549,41782,0,0,1,0,0,0,0
2014/5/26,9036.12,10.365583,41785,0,0,1,0,0,0,0
2014/5/27,9055.29,10.387351,41786,0,0,1,0,0,0,0
2014/5/28,9121.71,10.463179,41787,0,0,1,0,0,0,0
2014/5/29,9109,10.44853,41788,0,0,1,0,0,0,0
2014/5/30,9075.91,10.410916,41789,0,0,1,0,0,0,0
2014/6/3,9123.46,10.465052,41793,0,0,1,0,0,0,0
2014/6/4,9119.96,10.460866,41794,0,0,1,0,0,0,0
2014/6/5,9140.72,10.484926,41795,0,0,1,0,0,0,0
2014/6/6,9134.46,10.477587,41796,0,0,1,0,0,0,0
2014/6/9,9162.74,10.510067,41799,0,0,1,0,0,0,0
2014/6/10,9222.37,10.578383,41800,0,0,1,0,0,0,0
2014/6/11,9229.8,10.586846,41801,0,0,1,0,0,0,0
2014/6/12,9204.65,10.558261,41802,0,0,1,0,0,0,0
2014/6/13,9196.39,10.548759,41803,0,0,1,0,0,0,0
2014/6/16,9202.93,10.556143,41806,0,0,1,0,0,0,0
2014/6/17,9240.6,10.599423,41807,0,0,1,0,0,0,0
2014/6/18,9279.93,10.645,41808,0,0,1,0,0,0,0
2014/6/19,9316.81,10.68758,41809,0,0,1,0,0,0,0
2014/6/20,9273.79,10.638418,41810,0,0,1,0,0,0,0
2014/6/23,9228.35,10.586289,41813,0,0,1,0,0,0,0
2014/6/24,9246.2,10.606403,41814,0,0,1,0,0,0,0
2014/6/25,9242.16,10.602161,41815,0,0,1,0,0,0,0
2014/6/26,9320.94,10.692279,41816,0,0,1,0,0,0,0
2014/6/27,9306.83,10.676241,41817,0,0,1,0,0,0,0
2014/6/30,9393.07,10.77553,41820,0,0,1,0,0,0,0
2014/7/1,9441.92,10.831562,41821,0,0,1,0,0,0,0
2014/7/2,9484.96,10.881388,41822,0,0,1,0,0,0,0
2014/7/3,9526.23,10.929266,41823,0,0,1,0,0,0,0
2014/7/4,9510.05,10.910686,41824,0,0,1,0,0,0,0
2014/7/7,9520.2,10.922688,41827,0,0,1,0,0,0,0
2014/7/8,9530.98,10.934703,41828,0,0,1,0,0,0,0
2014/7/9,9489.98,10.887683,41829,0,0,1,0,0,0,0
2014/7/10,9565.12,10.973696,41830,0,0,1,0,0,0,0
2014/7/11,9495.84,10.894686,41831,0,0,1,0,0,0,0
2014/7/14,9520.3,10.923012,41834,0,0,1,0,0,0,0
2014/7/15,9569.17,10.978719,41835,0,0,1,0,0,0,0
2014/7/16,9484.73,10.882106,41836,0,0,1,0,0,0,0
2014/7/17,9408.24,10.793961,41837,0,0,1,0,0,0,0
2014/7/18,9400.97,10.785326,41838,0,0,1,0,0,0,0
2014/7/21,9440.97,10.831703,41841,0,0,1,0,0,0,0
2014/7/22,9499.36,10.89886,41842,0,0,1,0,0,0,0
2014/7/24,9527.54,10.931556,41844,0,0,1,0,0,0,0
2014/7/25,9439.29,10.829893,41845,0,0,1,0,0,0,0
2014/7/28,9420.18,10.808233,41848,0,0,1,0,0,0,0
2014/7/29,9391.88,10.775808,41849,0,0,1,0,0,0,0
2014/7/30,9447.02,10.839385,41850,0,0,1,0,0,0,0
2014/7/31,9315.85,10.688718,41851,0,0,1,0,0,0,0
2014/8/1,9266.51,10.632068,41852,0,0,1,0,0,0,0
2014/8/4,9330.19,10.705429,41855,0,0,1,0,0,0,0
2014/8/5,9141.44,10.489179,41856,0,0,1,0,0,0,0
2014/8/6,9143.97,10.492326,41857,0,0,1,0,0,0,0
2014/8/7,9131.44,10.477637,41858,0,0,1,0,0,0,0
2014/8/8,9085.96,10.425249,41859,0,0,1,0,0,0,0
2014/8/11,9172.91,10.525331,41862,0,0,1,0,0,0,0
2014/8/12,9163.12,10.513753,41863,0,0,1,0,0,0,0
2014/8/13,9231.31,10.591555,41864,0,0,1,0,0,0,0
2014/8/14,9230.61,10.590496,41865,0,0,1,0,0,0,0
2014/8/15,9206.81,10.562961,41866,0,0,1,0,0,0,0
2014/8/18,9141.31,10.487964,41869,0,0,1,0,0,0,0
2014/8/19,9243.78,10.605429,41870,0,0,1,0,0,0,0
2014/8/20,9288.05,10.656335,41871,0,0,1,0,0,0,0
2014/8/21,9253.38,10.616906,41872,0,0,1,0,0,0,0
2014/8/22,9380.1,10.762358,41873,0,0,1,0,0,0,0
2014/8/25,9390.62,10.774197,41876,0,0,1,0,0,0,0
2014/8/26,9393.96,10.778506,41877,0,0,1,0,0,0,0
2014/8/27,9485.59,10.884136,41878,0,0,1,0,0,0,0
2014/8/28,9478.37,10.875428,41879,0,0,1,0,0,0,0
2014/8/29,9436.27,10.827576,41880,0,0,1,0,0,0,0
2014/9/1,9513.06,10.91528,41883,0,0,1,0,0,0,0
2014/9/2,9399.72,10.785388,41884,0,0,1,0,0,0,0
2014/9/3,9450.35,10.843629,41885,0,0,1,0,0,0,0
2014/9/4,9428.89,10.818689,41886,0,0,1,0,0,0,0
2014/9/5,9407.94,10.794888,41887,0,0,1,0,0,0,0
2014/9/9,9434.77,10.826193,41891,0,0,1,0,0,0,0
2014/9/10,9357.61,10.737418,41892,0,0,1,0,0,0,0
2014/9/11,9322.95,10.69769,41893,0,0,1,0,0,0,0
2014/9/12,9223.18,10.583224,41894,0,0,1,0,0,0,0
2014/9/15,9217.46,10.576874,41897,0,0,1,0,0,0,0
2014/9/16,9133.4,10.480625,41898,0,0,1,0,0,0,0
2014/9/17,9195.17,10.551893,41899,0,0,1,0,0,0,0
2014/9/18,9237.03,10.600432,41900,0,0,1,0,0,0,0
2014/9/19,9240.45,10.604672,41901,0,0,1,0,0,0,0
2014/9/22,9134.65,10.483779,41904,0,0,1,0,0,0,0
2014/9/23,9084.9,10.427166,41905,0,0,1,0,0,0,0
2014/9/24,9098.49,10.442807,41906,0,0,1,0,0,0,0
2014/9/25,9011.59,10.342556,41907,0,0,1,0,0,0,0
2014/9/26,8989.82,10.317734,41908,0,0,1,0,0,0,0
2014/9/29,8960.76,10.284717,41911,0,0,1,0,0,0,0
2014/9/30,8966.92,10.291916,41912,0,0,1,0,0,0,0
2014/10/1,8990.26,10.318675,41913,0,0,1,0,0,0,0
2014/10/2,8975.19,10.301134,41914,0,0,1,0,0,0,0
2014/10/3,9106.28,10.45153,41915,0,0,1,0,0,0,0
2014/10/6,9095.14,10.438988,41918,0,0,1,0,0,0,0
2014/10/7,9040.81,10.376354,41919,0,0,1,0,0,0,0
2014/10/8,8955.18,10.277779,41920,0,0,1,0,0,0,0
2014/10/9,8966.44,10.29114,41921,0,0,1,0,0,0,0
2014/10/13,8711.39,9.998872,41925,0,0,1,0,0,0,0
2014/10/14,8768.39,10.063865,41926,0,0,1,0,0,0,0
2014/10/15,8655.51,9.934041,41927,0,0,1,0,0,0,0
2014/10/16,8633.69,9.909206,41928,0,0,1,0,0,0,0
2014/10/17,8512.88,9.770477,41929,0,0,1,0,0,0,0
2014/10/20,8663.14,9.943414,41932,0,0,1,0,0,0,0
2014/10/21,8654.64,9.933471,41933,0,0,1,0,0,0,0
2014/10/22,8748.83,10.041746,41934,0,0,1,0,0,0,0
2014/10/23,8731.07,10.021662,41935,0,0,1,0,0,0,0
2014/10/24,8646.01,9.924452,41936,0,0,1,0,0,0,0
2014/10/27,8627.78,9.903611,41939,0,0,1,0,0,0,0
2014/10/28,8773.55,10.070982,41940,0,0,1,0,0,0,0
2014/10/29,8903.68,10.220032,41941,0,0,1,0,0,0,0
2014/10/30,8888.07,10.201636,41942,0,0,1,0,0,0,0
2014/10/31,8974.76,10.301612,41943,0,0,1,0,0,0,0
2014/11/3,9004.86,10.336638,41946,0,0,1,0,0,0,0
2014/11/4,8989.18,10.319065,41947,0,0,1,0,0,0,0
2014/11/5,8962.6,10.288108,41948,0,0,1,0,0,0,0
2014/11/6,8891.02,10.205803,41949,0,0,1,0,0,0,0
2014/11/7,8912.62,10.230297,41950,0,0,1,0,0,0,0
2014/11/10,9049.98,10.387844,41953,0,0,1,0,0,0,0
2014/11/11,9034.14,10.369146,41954,0,0,1,0,0,0,0
2014/11/12,8918.95,10.236421,41955,0,0,1,0,0,0,0
2014/11/13,8980.67,10.307052,41956,0,0,1,0,0,0,0
2014/11/14,8982.88,10.309113,41957,0,0,1,0,0,0,0
2014/11/17,8884.39,10.195713,41960,0,0,1,0,0,0,0
2014/11/18,8859.07,10.167165,41961,0,0,1,0,0,0,0
2014/11/19,8963.24,10.287138,41962,0,0,1,0,0,0,0
2014/11/20,9078.87,10.419842,41963,0,0,1,0,0,0,0
2014/11/21,9091.53,10.434429,41964,0,0,1,0,0,0,0
2014/11/24,9122.33,10.469906,41967,0,0,1,0,0,0,0
2014/11/25,9116.24,10.462578,41968,0,0,1,0,0,0,0
2014/11/26,9122.39,10.469901,41969,0,0,1,0,0,0,0
2014/11/27,9165.31,10.51911,41970,0,0,1,0,0,0,0
2014/11/28,9187.15,10.544356,41971,0,0,1,0,0,0,0
2014/12/1,9117.71,10.464219,41974,0,0,1,0,0,0,0
2014/12/2,9034.79,10.368994,41975,0,0,1,0,0,0,0
2014/12/3,9175.26,10.529714,41976,0,0,1,0,0,0,0
2014/12/4,9225.11,10.586574,41977,0,0,1,0,0,0,0
2014/12/5,9206.57,10.565401,41978,0,0,1,0,0,0,0
2014/12/8,9187.29,10.543214,41981,0,0,1,0,0,0,0
2014/12/9,9128.9,10.475737,41982,0,0,1,0,0,0,0
2014/12/10,9032.16,10.364694,41983,0,0,1,0,0,0,0
2014/12/11,9013.07,10.342928,41984,0,0,1,0,0,0,0
2014/12/12,9027.33,10.359477,41985,0,0,1,0,0,0,0
2014/12/15,8985.63,10.311823,41988,0,0,1,0,0,0,0
2014/12/16,8950.91,10.271607,41989,0,0,1,0,0,0,0
2014/12/17,8828.36,10.130886,41990,0,0,1,0,0,0,0
2014/12/18,8878.63,10.188632,41991,0,0,1,0,0,0,0
2014/12/19,8999.52,10.327198,41992,0,0,1,0,0,0,0
2014/12/22,9095,10.436666,41995,0,0,1,0,0,0,0
2014/12/23,9097.71,10.439797,41996,0,0,1,0,0,0,0
2014/12/24,9186.18,10.541063,41997,0,0,1,0,0,0,0
2014/12/25,9158.7,10.50944,41998,0,0,1,0,0,0,0
2014/12/26,9214.07,10.572497,41999,0,0,1,0,0,0,0
2014/12/27,9218.5,10.577783,42000,0,0,1,0,0,0,0
2014/12/29,9286.28,10.656058,42002,0,0,1,0,0,0,0
2014/12/30,9268.43,10.635812,42003,0,0,1,0,0,0,0
2014/12/31,9307.26,10.680482,42004,0,0,1,0,0,0,0
2015/1/5,9274.11,10.642033,42009,0,0,1,0,0,0,0
2015/1/6,9048.34,10.383431,42010,0,0,1,0,0,0,0
2015/1/7,9080.09,10.419773,42011,0,0,1,0,0,0,0
2015/1/8,9238.03,10.601077,42012,0,0,1,0,0,0,0
2015/1/9,9215.58,10.575635,42013,0,0,1,0,0,0,0
2015/1/12,9178.3,10.533332,42016,0,0,1,0,1,0,0
2015/1/13,9231.8,10.594425,42017,0,0,1,0,1,0,0
2015/1/14,9180.23,10.535097,42018,0,0,1,0,1,0,0
2015/1/15,9165.09,10.518241,42019,0,0,1,0,1,0,0
2015/1/16,9138.29,10.487738,42020,0,0,1,0,1,0,0
2015/1/19,9174.06,10.52864,42023,0,0,1,0,1,0,0
2015/1/20,9251.69,10.618133,42024,0,0,1,0,1,0,0
2015/1/21,9319.71,10.696707,42025,0,0,1,0,1,0,0
2015/1/22,9369.51,10.7534,42026,0,0,1,0,1,0,0
2015/1/23,9470.94,10.869537,42027,0,0,1,0,1,0,0
2015/1/26,9477.67,10.877145,42030,0,0,1,0,1,0,0
2015/1/27,9521.59,10.92718,42031,0,0,1,0,1,0,0
2015/1/28,9510.92,10.91516,42032,0,0,1,0,1,0,0
2015/1/29,9426.9,10.819107,42033,0,0,1,0,1,0,0
2015/1/30,9361.91,10.744455,42034,0,0,1,0,1,0,0
2015/2/2,9386.99,10.773465,42037,0,0,1,0,1,0,0
2015/2/3,9448.73,10.84457,42038,0,0,1,0,1,0,0
2015/2/4,9513.92,10.919398,42039,0,0,1,0,1,0,0
2015/2/5,9512.05,10.917214,42040,0,0,1,0,1,0,0
2015/2/6,9456.18,10.852802,42041,0,0,1,0,1,0,0
2015/2/9,9421.5,10.812647,42044,0,0,1,0,1,0,0
2015/2/10,9393.7,10.780209,42045,0,0,1,0,1,0,0
2015/2/11,9462.22,10.858904,42046,0,0,1,0,1,0,0
2015/2/12,9496.31,10.897996,42047,0,0,1,0,1,0,0
2015/2/13,9529.51,10.936139,42048,0,0,1,0,1,0,0
2015/2/24,9629.37,11.050969,42059,0,0,1,0,1,0,0
2015/2/25,9699.54,11.131641,42060,0,0,1,0,1,0,0
2015/2/26,9622.1,11.042588,42061,0,0,1,0,1,0,0
2015/3/2,9601.36,11.018294,42065,0,0,1,0,1,0,0
2015/3/3,9605.77,11.023803,42066,0,0,1,0,1,0,0
2015/3/4,9621.73,11.042544,42067,0,0,1,0,1,0,0
2015/3/5,9595.09,11.011625,42068,0,0,1,0,1,0,0
2015/3/6,9645.77,11.069986,42069,0,0,1,0,1,0,0
2015/3/9,9562.98,10.974784,42072,0,0,1,0,1,0,0
2015/3/10,9536.53,10.944055,42073,0,0,1,0,1,0,0
2015/3/11,9523.18,10.928733,42074,0,0,1,0,1,0,0
2015/3/12,9596,11.011792,42075,0,0,1,0,1,0,0
2015/3/13,9579.35,10.993072,42076,0,0,1,0,1,0,0
2015/3/16,9512.91,10.917219,42079,0,0,1,0,1,0,0
2015/3/17,9539.44,10.947788,42080,0,0,1,0,1,0,0
2015/3/18,9653.43,11.078066,42081,0,0,1,0,1,0,0
2015/3/19,9736.73,11.173338,42082,0,0,1,0,1,0,0
2015/3/20,9749.69,11.187863,42083,0,0,1,0,1,0,0
2015/3/23,9758.09,11.197932,42086,0,0,1,0,1,0,0
2015/3/24,9731.66,11.167698,42087,0,0,1,0,1,0,0
2015/3/25,9667.83,11.093991,42088,0,0,1,0,1,0,0
2015/3/26,9619.12,11.038521,42089,0,0,1,0,1,0,0
2015/3/27,9503.72,10.906059,42090,0,0,1,0,1,0,0
2015/3/30,9521.87,10.92678,42093,0,0,1,0,1,0,0
2015/3/31,9586.44,11.001082,42094,0,0,1,0,1,0,0
2015/4/1,9507.66,10.910873,42095,0,0,1,0,1,0,0
2015/4/2,9600.32,11.016709,42096,0,0,1,0,1,0,0
2015/4/7,9641.9,11.064081,42101,0,0,1,0,1,0,0
2015/4/8,9571.97,10.983313,42102,0,0,1,0,1,0,0
2015/4/9,9568.04,10.97892,42103,0,0,1,0,1,0,0
2015/4/10,9617.7,11.03601,42104,0,0,1,0,1,0,0
2015/4/13,9666.52,11.092294,42107,0,0,1,0,1,0,0
2015/4/14,9642.22,11.064563,42108,0,0,1,0,1,0,0
2015/4/15,9540.06,10.947278,42109,0,0,1,0,1,0,0
2015/4/16,9656.87,11.080835,42110,0,0,1,0,1,0,0
2015/4/17,9570.93,10.982216,42111,0,0,1,0,1,0,0
2015/4/20,9552.85,10.96135,42114,0,0,1,0,1,0,0
2015/4/21,9533.98,10.939427,42115,0,0,1,0,1,0,0
